time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-08T04:09:17.668Z,38.0894,-118.9665,3.4,1,ml,8,100.71,0.397,0.1873,nn,nn00825175,2021-10-08T04:13:13.012Z,"16 km ENE of Mono City, California",earthquake,,14.6,0.31,2,automatic,nn,nn
2021-10-08T04:07:31.749Z,63.317,-150.6131,128.6,2,ml,,,,0.38,ak,ak021cwsftla,2021-10-08T04:12:05.502Z,"60 km ESE of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-08T04:02:39.480Z,37.19,-121.6238333,4.7,0.99,md,16,61,0.02657,0.05,nc,nc73636885,2021-10-08T06:22:12.138Z,"7km NNE of Morgan Hill, CA",earthquake,0.28,0.54,0.267,16,reviewed,nc,nc
2021-10-08T04:01:50.150Z,44.7745,-111.0188333,9.8,0.21,md,11,139,0.01765,0.13,uu,uu60462172,2021-10-08T14:20:32.540Z,"13 km E of Hebgen Lake Estates, Montana",earthquake,0.6,0.98,0.165,7,reviewed,uu,uu
2021-10-08T03:58:23.620Z,41.1355,-122.1508333,6.64,2.52,md,23,64,0.1191,0.1,nc,nc73636880,2021-10-11T00:00:55.182Z,"13km SE of Dunsmuir, CA",earthquake,0.25,1.19,0.157,36,reviewed,nc,nc
2021-10-08T03:52:58.977Z,64.6979,-149.3952,22.2,1.9,ml,,,,0.72,ak,ak021cws43dc,2021-10-08T03:57:02.926Z,"16 km NW of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-08T03:52:00.300Z,33.8306667,-118.2768333,8.58,1.64,ml,22,79,0.03881,0.3,ci,ci40065576,2021-10-08T17:31:52.157Z,"0km E of Carson, CA",earthquake,0.44,0.69,0.158,13,reviewed,ci,ci
2021-10-08T03:51:06.190Z,33.4158333,-116.4256667,11.49,0.9,ml,33,37,0.1108,0.19,ci,ci40065568,2021-10-08T17:22:31.434Z,"18km NNW of Borrego Springs, CA",earthquake,0.21,0.46,0.191,14,reviewed,ci,ci
2021-10-08T03:50:17.304Z,44.3047,-115.0142,10,2.8,ml,,64,0.859,0.74,us,us6000fsvx,2021-10-08T17:46:22.200Z,"11 km NNW of Stanley, Idaho",earthquake,3.4,2,0.043,72,reviewed,us,us
2021-10-08T03:49:12.970Z,19.1669998168945,-155.511993408203,38.7400016784668,2.43000007,md,42,134,,0.109999999,hv,hv72745437,2021-10-08T03:54:44.580Z,"5 km SW of Pāhala, Hawaii",earthquake,0.52,0.810000002,1.20000005,23,automatic,hv,hv
2021-10-08T03:36:51.657Z,69.2068,-144.5039,24.9,1.8,ml,,,,0.77,ak,ak021cws0mvd,2021-10-08T04:12:05.214Z,"108 km SSW of Kaktovik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-10-08T03:32:38.741Z,61.6174,-149.9286,38.6,2.3,ml,,,,0.59,ak,ak021cwrzrgd,2021-10-08T03:41:41.023Z,"6 km WSW of Houston, Alaska",earthquake,,1.7,,,automatic,ak,ak
2021-10-08T03:31:52.949Z,62.1489,-150.5149,10.8,1.9,ml,,,,0.72,ak,ak021cwrzjuy,2021-10-08T04:03:43.847Z,"23 km SW of Trapper Creek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-10-08T03:26:58.410Z,33.2955,-116.2345,7.71,1.2,ml,28,81,0.09166,0.25,ci,ci40065560,2021-10-08T17:10:33.755Z,"14km ENE of Borrego Springs, CA",earthquake,0.3,0.78,0.21,13,reviewed,ci,ci
2021-10-08T03:25:57.263Z,-25.973,-178.9492,461.88,4.3,mb,,160,8.647,0.32,us,us6000fsvu,2021-10-08T05:00:49.040Z,"south of the Fiji Islands",earthquake,14.8,12.4,0.147,14,reviewed,us,us
2021-10-08T03:20:42.810Z,44.3015,-115.0325,9.6,2.52,ml,13,76,0.718,0.22,mb,mb80526154,2021-10-08T17:56:34.840Z,"11 km NW of Stanley, Idaho",earthquake,0.7,1.73,0.112,13,reviewed,mb,mb
2021-10-08T03:16:23.040Z,33.0363333,-116.4316667,9.29,0.59,ml,21,110,0.04122,0.17,ci,ci40065544,2021-10-08T16:57:08.269Z,"17km ESE of Julian, CA",earthquake,0.29,0.6,0.094,5,reviewed,ci,ci
2021-10-08T03:14:21.760Z,32.9855,-116.4378333,12.65,0.59,ml,14,108,0.1171,0.16,ci,ci40065536,2021-10-08T16:45:51.862Z,"18km SE of Julian, CA",earthquake,0.33,0.77,0.094,4,reviewed,ci,ci
2021-10-08T03:14:16.422Z,44.2675,-114.9866,10,2.9,ml,,66,0.817,0.99,us,us6000fsvq,2021-10-08T14:41:22.390Z,"6 km NW of Stanley, Idaho",earthquake,2.2,2,0.042,76,reviewed,us,us
2021-10-08T03:12:54.265Z,38.0913,-118.9649,7.7,1,ml,9,100.71,0.395,0.2766,nn,nn00825174,2021-10-08T03:16:52.156Z,"16 km ENE of Mono City, California",earthquake,,4.2,0.28,4,automatic,nn,nn
2021-10-08T03:07:37.392Z,40.1679,-119.7923,4.4,2,ml,15,201.81,0.046,0.1809,nn,nn00825172,2021-10-09T02:37:57.087Z,"29 km NW of Sutcliffe, Nevada",earthquake,,1.4,0.24,11,reviewed,nn,nn
2021-10-08T03:03:25.191Z,60.043,-140.1149,0.1,2,ml,,,,1.01,ak,ak021cwrtio7,2021-10-08T03:10:06.541Z,"59 km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-08T03:01:16.660Z,39.4225,-110.2945,-2.58,1.5,ml,8,200,0.02376,0.11,uu,uu60462157,2021-10-08T15:54:01.550Z,"16 km SSE of Sunnyside, Utah",earthquake,1.09,2.33,0.086,3,reviewed,uu,uu
2021-10-08T02:43:11.856Z,38.098,-118.9522,10,1.2,ml,16,78.41,0.384,0.1339,nn,nn00825170,2021-10-09T02:37:53.237Z,"18 km ENE of Mono City, California",earthquake,,2.2,0.37,5,reviewed,nn,nn
2021-10-08T02:20:58.942Z,39.5441,-120.3575,0,0.8,ml,4,224.44,0.323,0.2241,nn,nn00825219,2021-10-09T02:38:25.605Z,"5 km S of Sierraville, California",earthquake,,0,0.41,2,reviewed,nn,nn
2021-10-08T02:18:56.650Z,37.8346667,-122.0708333,13.76,1.47,md,17,97,0.03145,0.05,nc,nc73636875,2021-10-08T08:38:12.853Z,"4km WSW of Alamo, CA",earthquake,0.61,0.38,0.447,13,reviewed,nc,nc
2021-10-08T02:18:43.020Z,39.429,-110.3108333,-1.36,1.14,md,6,194,0.01209,0.04,uu,uu60462152,2021-10-08T15:51:55.880Z,"15 km SSE of Sunnyside, Utah",earthquake,1.52,0.64,0.109,4,reviewed,uu,uu
2021-10-08T02:16:42.486Z,62.5637,-151.2361,83.5,1.4,ml,,,,0.41,ak,ak021cwrawpk,2021-10-08T03:06:45.689Z,"25 km WNW of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-08T02:14:30.641Z,38.146,-118.9229,12.4,0.9,ml,10,242.63,0.345,0.1526,nn,nn00825218,2021-10-09T02:38:24.376Z,"22 km ENE of Mono City, California",earthquake,,10.3,0.19,2,reviewed,nn,nn
2021-10-08T02:14:18.510Z,34.88266667,-97.67266667,4.62,2.12,ml,97,44,0.06928640364,0.27,ok,ok2021trth,2021-10-08T12:51:46.319Z,"3 km E of Bradley, Oklahoma",earthquake,,0.6,0.24,41,reviewed,ok,ok
2021-10-08T02:12:38.200Z,37.495,-118.8911667,7.37,0.54,md,6,216,0.1069,0.04,nc,nc73636870,2021-10-09T00:00:13.435Z,"18km SSE of Mammoth Lakes, CA",earthquake,0.76,2.12,0.101,7,reviewed,nc,nc
2021-10-08T02:11:04.920Z,37.5005,-118.8923333,9.3,0.73,md,13,213,0.1025,0.03,nc,nc73636865,2021-10-08T02:54:11.774Z,"17km SSE of Mammoth Lakes, CA",earthquake,0.49,1.41,0.163,12,reviewed,nc,nc
2021-10-08T02:06:22.910Z,36.11,-117.8933333,4.58,1.21,ml,21,80,0.03206,0.15,ci,ci40065520,2021-10-08T16:42:00.472Z,"9km NE of Coso Junction, CA",earthquake,0.23,0.32,0.167,11,reviewed,ci,ci
2021-10-08T01:53:39.060Z,38.532,-119.5031667,6.61,1.4,md,13,66,0.02572,0.05,nc,nc73636860,2021-10-08T08:15:12.713Z,"31km SE of Markleeville, CA",earthquake,0.27,0.35,0.653,14,reviewed,nc,nc
2021-10-08T01:52:40.670Z,38.8045006,-122.8206635,2.35,0.35,md,6,135,0.007955,0.01,nc,nc73636855,2021-10-08T02:09:11.515Z,"6km WNW of The Geysers, CA",earthquake,0.85,1.85,,1,automatic,nc,nc
2021-10-08T01:51:06.727Z,39.3416,-120.2235,12.3,0,ml,5,129.63,0.076,0.1103,nn,nn00825217,2021-10-09T02:38:22.631Z,"3 km WNW of Truckee, California",earthquake,,4.2,0.39,2,reviewed,nn,nn
2021-10-08T01:49:50.700Z,44.7696667,-110.6235,2.31,0.7,md,6,208,0.06714,0.16,uu,uu60462147,2021-10-08T15:49:50.820Z,"23 km SSE of Mammoth, Wyoming",earthquake,1.32,10.55,0.436,5,reviewed,uu,uu
2021-10-08T01:48:47.546Z,38.1069,-118.9709,7,1.2,ml,10,175.38,0.394,0.2586,nn,nn00825168,2021-10-08T01:52:12.538Z,"16 km ENE of Mono City, California",earthquake,,810.6,0.36,6,automatic,nn,nn
2021-10-08T01:46:17.570Z,38.2435,-112.6315,4.88,0.82,md,7,224,0.03398,0.07,uu,uu60462142,2021-10-08T16:17:47.410Z,"3 km SSE of Beaver, Utah",earthquake,0.84,0.94,0.093,3,reviewed,uu,uu
2021-10-08T01:32:50.920Z,39.4283333,-110.312,-1.19,1.28,md,5,194,0.01099,0.04,uu,uu60462137,2021-10-08T15:37:50.510Z,"15 km SSE of Sunnyside, Utah",earthquake,1.71,0.6,0.142,4,reviewed,uu,uu
2021-10-08T01:28:58.013Z,38.1709,-118.934,16,0.8,ml,12,215.65,0.347,0.1757,nn,nn00825216,2021-10-09T02:38:21.244Z,"23 km NE of Mono City, California",earthquake,,4.6,0.43,3,reviewed,nn,nn
2021-10-08T01:19:03.830Z,38.4815,-119.4911667,8.1,2.39,md,19,49,0.00691,0.07,nc,nc73636840,2021-10-09T02:37:51.107Z,"34km ENE of Dardanelle, CA",earthquake,0.21,0.26,0.225,38,reviewed,nc,nc
2021-10-08T01:13:05.630Z,39.4285,-110.309,-1.51,1.72,md,8,195,0.01322,0.14,uu,uu60462132,2021-10-08T15:34:43.300Z,"15 km SSE of Sunnyside, Utah",earthquake,1.28,0.62,0.243,7,reviewed,uu,uu
2021-10-08T01:11:51.800Z,60.5471666666667,-152.546,6.5,-0.59,ml,7,279,,0.07,av,av91042343,2021-10-08T21:17:55.220Z,"67 km W of Salamatof, Alaska",earthquake,0.59,0.97,0.26835473832547,7,reviewed,av,av
2021-10-08T01:08:52.450Z,40.5936667,-124.9208333,23.81,2.83,md,26,255,0.46,0.2,nc,nc73636835,2021-10-08T10:34:15.509Z,"56km W of Ferndale, CA",earthquake,1.09,12.34,0.17,27,reviewed,nc,nc
2021-10-08T01:07:02.452Z,61.9143,-149.6149,53.7,1.4,ml,,,,0.52,ak,ak021cwqngkl,2021-10-08T01:09:42.046Z,"27 km NW of Fishhook, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-10-08T01:07:01.685Z,40.1769,-119.8039,3.8,0.7,ml,4,222.98,0.055,0.0361,nn,nn00825215,2021-10-09T02:38:18.999Z,"28 km E of Herlong, California",earthquake,,5.2,0.24,2,reviewed,nn,nn
2021-10-08T01:04:25.060Z,48.6063333333333,-121.492166666667,3.7,0.47,md,3,215,0.1631,0.02,uw,uw61778942,2021-10-08T16:36:10.940Z,"9 km NNW of Marblemount, Washington",earthquake,1.92,6.17,0.209335249221142,3,reviewed,uw,uw
2021-10-08T00:59:22.800Z,19.1671657562256,-155.475326538086,36.9700012207031,1.95000005,md,28,92,,0.129999995,hv,hv72745247,2021-10-08T01:02:27.240Z,"3 km S of Pāhala, Hawaii",earthquake,0.78,0.959999979,1.73000002,10,automatic,hv,hv
2021-10-08T00:50:44.080Z,39.4236667,-110.307,-1.47,1.5,ml,8,196,0.01403,0.13,uu,uu60462127,2021-10-08T15:31:02.750Z,"15 km SSE of Sunnyside, Utah",earthquake,1.09,0.66,0.077,3,reviewed,uu,uu
2021-10-08T00:47:12.650Z,39.4281667,-110.3081667,-1.65,1.55,ml,9,195,0.01373,0.15,uu,uu60462122,2021-10-08T15:31:29.090Z,"15 km SSE of Sunnyside, Utah",earthquake,1.2,0.69,0.098,3,reviewed,uu,uu
2021-10-08T00:45:50.310Z,35.8641667,-117.6696667,9.52,0.91,ml,10,92,0.07598,0.05,ci,ci40065496,2021-10-08T16:27:32.005Z,"23km ESE of Little Lake, CA",earthquake,0.2,0.76,0.165,4,reviewed,ci,ci
2021-10-08T00:44:53.990Z,35.9543333,-119.886,29.21,2.91,md,44,75,,0.16,nc,nc73636830,2021-10-09T21:02:34.040Z,"9km SE of Kettleman City, CA",earthquake,0.37,1.06,0.182,68,reviewed,nc,nc
2021-10-08T00:42:52.640Z,38.114,-118.9381667,22.85,2.19,md,36,82,0.3679,0.17,nc,nc73636825,2021-10-09T02:37:47.689Z,"13km SSE of Bodie, CA",earthquake,0.36,1.48,0.273,37,reviewed,nc,nc
2021-10-08T00:40:39.640Z,58.2938333333333,-154.9005,3.87,0.19,ml,7,173,,0.15,av,av91042338,2021-10-08T21:00:25.920Z,"84 km NNW of Karluk, Alaska",earthquake,0.65,1.29,0.224741742988098,7,reviewed,av,av
2021-10-08T00:40:37.630Z,61.598,-149.9805,32.7,1.4,ml,,,,0.94,ak,ak021cwq96b7,2021-10-08T00:44:29.226Z,"8 km N of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-08T00:37:44.170Z,38.102,-118.9516667,2.65,1.55,md,25,80,0.3824,0.09,nc,nc73636820,2021-10-09T02:37:44.148Z,"13km SSE of Bodie, CA",earthquake,0.21,10.59,0.292,25,reviewed,nc,nc
2021-10-08T00:32:02.500Z,37.834,-122.0681667,15.26,2.14,md,63,33,0.01797,0.08,nc,nc73636815,2021-10-08T19:35:16.567Z,"4km WSW of Alamo, CA",earthquake,0.17,0.26,0.152,59,reviewed,nc,nc
2021-10-08T00:31:44.304Z,38.0976,-118.9508,8.9,1.4,ml,24,78.16,0.383,0.1674,nn,nn00825156,2021-10-09T02:37:41.462Z,"18 km ENE of Mono City, California",earthquake,,2.2,0.19,10,reviewed,nn,nn
2021-10-08T00:24:46.772Z,61.0285,-150.7255,56.7,1.5,ml,,,,0.46,ak,ak021cwq5rk5,2021-10-08T00:34:17.966Z,"11 km N of Point Possession, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-10-08T00:16:36.090Z,36.0798333,-117.9166667,6.07,1.15,ml,12,90,0.04382,0.08,ci,ci40065472,2021-10-08T16:14:09.032Z,"5km NE of Coso Junction, CA",earthquake,0.19,0.33,0.063,6,reviewed,ci,ci
2021-10-08T00:15:19.990Z,19.1539993286133,-155.483337402344,34.3400001525879,1.92,ml,35,138,,0.150000006,hv,hv72745192,2021-10-08T00:20:50.080Z,"5 km S of Pāhala, Hawaii",earthquake,0.67,1.33000004,4.89,5,automatic,hv,hv
2021-10-08T00:13:49.320Z,38.1018333,-118.9533333,9.57,3.66,mw,98,44,0.1014,0.11,nc,nc73636810,2021-10-09T22:04:27.172Z,"13km SSE of Bodie, CA",earthquake,0.14,0.77,,4,reviewed,nc,nc
2021-10-08T00:13:31.040Z,44.9741667,-113.003,8.06,1.12,ml,7,202,0.183,0.12,mb,mb80526269,2021-10-08T22:03:03.690Z,"39 km SW of Dillon, Montana",earthquake,1.15,3.05,0.206,4,reviewed,mb,mb
2021-10-08T00:12:57.757Z,61.5435,-150.923,66.7,2.3,ml,,,,0.46,ak,ak021cwq37tn,2021-10-08T00:18:25.798Z,"21 km W of Susitna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-10-08T00:07:54.220Z,61.4663,-147.6221,19.8,0.9,ml,,,,0.49,ak,ak021cwq246r,2021-10-08T00:34:17.685Z,"38 km S of Glacier View, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-10-08T00:05:32.932Z,31.67695925,-104.4124201,6.645727539,1.9,ml,18,69,0.0757821322,0.2,tx,tx2021trpb,2021-10-08T16:44:37.698Z,"55 km S of Whites City, New Mexico",earthquake,1.106662293,1.310164388,0.1,8,reviewed,tx,tx
2021-10-08T00:04:11.308Z,61.5071,-146.6548,29,1.6,ml,,,,0.78,ak,ak021cwq1ei2,2021-10-08T00:11:34.434Z,"45 km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-08T00:00:51.400Z,38.8326667,-122.8168333,1.74,1.39,md,46,48,0.01066,0.05,nc,nc73636805,2021-10-09T00:18:14.213Z,"8km NW of The Geysers, CA",earthquake,0.15,0.2,0.127,15,reviewed,nc,nc
2021-10-08T00:00:24.860Z,38.8344994,-122.8168335,1.5,0.98,md,16,60,0.01228,0.02,nc,nc73636800,2021-10-08T00:16:10.375Z,"8km W of Cobb, CA",earthquake,0.26,0.62,0.27,2,automatic,nc,nc
2021-10-07T23:58:07.850Z,39.4288333,-110.3121667,-1.25,1.19,md,7,194,0.01108,0.08,uu,uu60462102,2021-10-08T15:18:41.620Z,"15 km SSE of Sunnyside, Utah",earthquake,0.89,0.36,0.237,6,reviewed,uu,uu
2021-10-07T23:54:47.410Z,33.627,-116.7076667,15.56,0.94,ml,26,52,0.05044,0.11,ci,ci40065448,2021-10-08T16:11:58.540Z,"9km NNW of Anza, CA",earthquake,0.16,0.31,0.17,16,reviewed,ci,ci
2021-10-07T23:53:49.380Z,19.1760005950928,-155.425338745117,32.9900016784668,1.75999999,md,20,179,,0.140000001,hv,hv72745172,2021-10-07T23:57:05.860Z,"6 km ESE of Pāhala, Hawaii",earthquake,0.96,1.33000004,0.75,3,automatic,hv,hv
2021-10-07T23:47:33.004Z,62.9777,-150.9817,114.8,2,ml,,,,0.28,ak,ak021cvggad3,2021-10-08T00:07:53.787Z,"54 km NNW of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-07T23:44:13.580Z,17.9085,-66.7941,9,2.42,md,11,232,0.1081,0.1,pr,pr2021280003,2021-10-08T00:12:21.360Z,"9 km SSE of Indios, Puerto Rico",earthquake,0.51,0.74,0.12,8,reviewed,pr,pr
2021-10-07T23:28:30.040Z,38.838,-122.8231667,3.16,1.81,md,50,51,0.00964,0.06,nc,nc73636795,2021-10-08T19:21:14.167Z,"9km WNW of Cobb, CA",earthquake,0.16,0.23,0.126,17,reviewed,nc,nc
2021-10-07T23:27:36.460Z,38.8233337,-122.8106689,2.49,0.98,md,18,46,0.0004687,0.02,nc,nc73636790,2021-10-07T23:44:11.326Z,"7km NW of The Geysers, CA",earthquake,0.27,0.58,0.19,3,automatic,nc,nc
2021-10-07T23:25:50.590Z,38.8346672,-122.8071671,2.15,0.85,md,12,103,0.01148,0.03,nc,nc73636785,2021-10-07T23:58:12.598Z,"7km W of Cobb, CA",earthquake,0.39,1.09,,1,automatic,nc,nc
2021-10-07T23:21:38.480Z,38.8273315,-122.8013306,2.49,1.17,md,31,34,0.00788,0.02,nc,nc73636780,2021-10-08T01:29:11.293Z,"7km NW of The Geysers, CA",earthquake,0.2,0.4,0.14,6,automatic,nc,nc
2021-10-07T23:21:27.250Z,35.6915,-117.5251667,11.05,1.08,ml,13,208,0.1372,0.12,ci,ci40065424,2021-10-08T15:53:05.091Z,"14km SW of Searles Valley, CA",earthquake,0.51,0.43,0.245,5,reviewed,ci,ci
2021-10-07T23:21:11.740Z,40.7313333,-112.0618333,4.81,1.12,md,10,87,0.0202,0.15,uu,uu60462082,2021-10-08T14:31:20.370Z,"4 km NE of Magna, Utah",earthquake,0.42,1.16,0.161,6,reviewed,uu,uu
2021-10-07T23:16:33.424Z,61.3445,-150.7742,40.2,1.4,ml,,,,0.7,ak,ak021cvg9n7z,2021-10-07T23:50:21.292Z,"26 km SSW of Susitna, Alaska",earthquake,,1.8,,,automatic,ak,ak
2021-10-07T22:47:55.260Z,19.1458339691162,-155.492340087891,31.8899993896484,1.83000004,md,21,165,,0.109999999,hv,hv72745087,2021-10-07T22:51:05.120Z,"6 km SSW of Pāhala, Hawaii",earthquake,0.82,1.63,0.910000026,3,automatic,hv,hv
2021-10-07T22:47:36.388Z,64.7746,-148.8704,19.6,0.8,ml,,,,0.37,ak,ak021cvfuv0a,2021-10-07T23:01:45.358Z,"22 km NNE of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-07T22:20:22.510Z,19.2228336334229,-155.393325805664,31.8899993896484,1.82000005,md,34,165,,0.159999996,hv,hv72745062,2021-10-07T22:23:29.720Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.63,0.829999983,0.430000007,15,automatic,hv,hv
2021-10-07T22:15:33.005Z,59.4762,-152.7067,61.2,1.7,ml,,,,0.39,ak,ak021cvfnzv8,2021-10-07T22:21:10.166Z,"46 km WNW of Nanwalek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-10-07T22:12:36.354Z,61.7462,-150.1513,57.7,1.6,ml,,,,0.19,ak,ak021cvfnd3a,2021-10-07T22:25:50.916Z,"6 km W of Willow, Alaska",earthquake,,2,,,automatic,ak,ak
2021-10-07T22:11:23.992Z,67.3164,-156.3162,1.1,2.6,ml,,,,0.64,ak,ak021cvfn4ap,2021-10-09T20:39:43.040Z,"51 km NNE of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-07T21:50:12.009Z,63.147,-144.6039,1.4,1.2,ml,,,,0.37,ak,ak021cvfa0pz,2021-10-07T22:20:59.295Z,"49 km WNW of Mentasta Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-07T21:45:19.644Z,11.9958,-89.5364,10,4.4,mb,,209,1.65,0.7,us,us6000fsua,2021-10-07T22:02:59.040Z,"166 km S of La Libertad, El Salvador",earthquake,7.8,2,0.143,14,reviewed,us,us
2021-10-07T21:41:07.320Z,52.0606666666667,-176.088833333333,7.01,0.6,ml,4,107,,0.05,av,av91042333,2021-10-08T20:35:25.300Z,"42 km ENE of Adak, Alaska",earthquake,0.65,0.89,0.188672371339422,4,reviewed,av,av
2021-10-07T21:38:20.930Z,45.907,-111.4481667,-2,1.53,ml,6,169,0.294,0.14,mb,mb80526139,2021-10-07T22:52:00.810Z,"2 km NNW of Logan, Montana",quarry blast,0.99,31.61,0.124,5,reviewed,mb,mb
2021-10-07T21:28:15.750Z,51.9826666666667,-176.027666666667,3.63,0.74,ml,5,202,,0.16,av,av91389151,2021-10-07T22:28:09.380Z,"43 km ENE of Adak, Alaska",earthquake,0.74,1.87,0.389628850709854,5,reviewed,av,av
2021-10-07T21:17:13.000Z,46.4715,-123.460666666667,-0.42,0.4,md,11,106,0.1027,0.63,uw,uw61778852,2021-10-08T15:12:06.360Z,"11 km SE of Lebam, Washington",explosion,1.14,31.61,0.211664957091989,6,reviewed,uw,uw
2021-10-07T21:15:11.450Z,38.4825,-112.8428333,-0.43,-0.49,md,6,221,0.02628,0.03,uu,uu60462067,2021-10-08T16:14:09.520Z,"17 km ENE of Milford, Utah",earthquake,0.56,0.21,0.482,2,reviewed,uu,uu
2021-10-07T21:11:19.120Z,37.6308333,-118.9111667,5.42,1.37,md,22,65,0.008109,0.08,nc,nc73636770,2021-10-08T00:40:18.073Z,"6km E of Mammoth Lakes, CA",earthquake,0.39,0.52,0.189,19,reviewed,nc,nc
2021-10-07T21:04:12.664Z,31.67125167,-104.3335054,7.442675781,2.2,ml,15,59,0.1065850059,0.3,tx,tx2021trjb,2021-10-08T16:30:40.593Z,"56 km S of Whites City, New Mexico",earthquake,1.054861775,1.443603792,0.2,9,reviewed,tx,tx
2021-10-07T20:59:06.349Z,31.66965445,-104.3316081,7.314135742,2.1,ml,18,57,0.1077351773,0.2,tx,tx2021triu,2021-10-08T16:49:40.919Z,"56 km S of Whites City, New Mexico",earthquake,1.008629432,1.308941068,0.2,11,reviewed,tx,tx
2021-10-07T20:55:20.720Z,39.4236667,-110.3058333,-1.62,1.69,md,8,197,0.01493,0.13,uu,uu60462062,2021-10-08T14:59:41.380Z,"15 km SSE of Sunnyside, Utah",earthquake,1.04,0.75,0.137,8,reviewed,uu,uu
2021-10-07T20:28:25.010Z,19.2436676025391,-155.389663696289,33.9900016784668,2.01999998,md,29,177,,0.119999997,hv,hv72744952,2021-10-07T20:31:34.220Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.68,0.910000026,1.13999999,12,automatic,hv,hv
2021-10-07T20:28:18.610Z,38.8334999,-122.8065033,2.17,0.85,md,7,142,0.01047,0.01,nc,nc73636765,2021-10-07T20:51:12.205Z,"7km W of Cobb, CA",earthquake,0.69,1.28,,1,automatic,nc,nc
2021-10-07T20:26:15.078Z,37.3778,-117.1202,2.4,1.1,ml,14,132.06,0.136,0.1263,nn,nn00825140,2021-10-08T02:37:47.788Z,"38 km SSE of Goldfield, Nevada",earthquake,,2.8,0.88,7,reviewed,nn,nn
2021-10-07T20:24:46.553Z,37.3842,-117.1276,6.6,0.3,ml,9,146.99,0.59,0.1854,nn,nn00825138,2021-10-07T20:28:41.550Z,"37 km SSE of Goldfield, Nevada",earthquake,,10,0.94,6,automatic,nn,nn
2021-10-07T20:13:01.156Z,-58.7534,158.6288,10,5.9,mwb,,26,4.269,1.06,us,us6000fssl,2021-10-09T18:18:45.842Z,"Macquarie Island region",earthquake,10,1.7,0.035,79,reviewed,us,us
2021-10-07T20:10:51.109Z,56.404,-149.2962,10,2.9,ml,,217,2.264,0.57,us,us6000fssf,2021-10-09T17:54:59.040Z,"225 km SE of Chiniak, Alaska",earthquake,2.9,2,0.053,46,reviewed,us,us
2021-10-07T20:02:42.340Z,45.6675,-111.9386667,5.86,0.56,ml,7,94,0.176,0.09,mb,mb80526124,2021-10-07T22:58:05.550Z,"3 km WNW of Pony, Montana",earthquake,0.61,6.38,0.118,2,reviewed,mb,mb
2021-10-07T19:51:22.650Z,19.1618333333333,-155.471333333333,35.34,2.6,md,51,98,,0.12,hv,hv72744887,2021-10-08T01:07:45.400Z,"4 km S of Pāhala, Hawaii",earthquake,0.44,0.54,0.109179180230722,19,reviewed,hv,hv
2021-10-07T19:45:23.080Z,60.4813333333333,-152.768166666667,0.67,-0.94,ml,6,97,,0.06,av,av91042348,2021-10-08T21:26:14.050Z,"77 km NW of Ninilchik, Alaska",earthquake,0.32,0.35,0.209000948136821,5,reviewed,av,av
2021-10-07T19:42:26.530Z,36.00083333,-96.54716667,0,1.34,ml,44,97,0.1628680397,0.41,ok,ok2021trgj,2021-10-08T13:30:31.334Z,"5 km ENE of Drumright, Oklahoma",quarry blast,,0.5,0.2,22,reviewed,ok,ok
2021-10-07T19:40:57.302Z,61.0113,-150.8853,12,1.5,ml,,,,0.31,ak,ak021cve13tx,2021-10-08T18:13:07.357Z,"14 km NW of Point Possession, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-07T19:36:18.970Z,38.7971649,-122.75,1.21,0.99,md,13,96,0.008338,0.03,nc,nc73636750,2021-10-07T19:47:10.847Z,"2km NNE of The Geysers, CA",earthquake,0.28,0.59,0.07,4,automatic,nc,nc
2021-10-07T19:29:23.070Z,41.9191667,-112.683,14.39,1.01,md,6,181,0.1554,0.07,uu,uu60462052,2021-10-08T14:51:53.690Z,"5 km SSE of Snowville, Utah",earthquake,0.82,0.96,0.208,5,reviewed,uu,uu
